Time_s,Lap_ID,Setup_Type,Speed_kmh,Engine_RPM,Gear,Throttle_Pos,Glicko_Volatility,Rear_Wheel_Slip
5.1765,2,OPTIMIZED,187.0588,13011.7647,4,100.0000,0.0400,9.5585
5.1865,2,OPTIMIZED,187.2466,13023.7797,4,100.0000,0.0400,9.6976
5.1965,2,OPTIMIZED,187.4343,13035.7947,4,100.0000,0.0400,10.4932
5.2065,2,OPTIMIZED,187.6220,13047.8098,4,100.0000,0.0400,9.8563
5.2165,2,OPTIMIZED,187.8098,13059.8248,4,100.0000,0.0400,9.4782
5.2265,2,OPTIMIZED,187.9975,13071.8398,4,100.0000,0.0400,10.9258
5.2365,2,OPTIMIZED,188.1852,13083.8548,4,100.0000,0.0400,9.1540
5.2466,2,OPTIMIZED,188.3730,13095.8698,4,100.0000,0.0400,10.9293
5.2566,2,OPTIMIZED,188.5607,13107.8849,4,100.0000,0.0400,10.1875
5.2666,2,OPTIMIZED,188.7484,13119.8999,4,100.0000,0.0400,8.8353
5.2766,2,OPTIMIZED,188.9362,13131.9149,4,100.0000,0.0400,9.8842
5.2866,2,OPTIMIZED,189.1239,13143.9299,4,100.0000,0.0400,10.0732
5.2966,2,OPTIMIZED,189.3116,13155.9449,4,100.0000,0.0400,9.8517
5.3066,2,OPTIMIZED,189.4994,13167.9599,4,100.0000,0.0400,10.5009
5.3166,2,OPTIMIZED,189.6871,13179.9750,4,100.0000,0.0400,9.4657
5.3267,2,OPTIMIZED,189.8748,13191.9900,4,100.0000,0.0400,9.1057
5.3367,2,OPTIMIZED,190.0626,13204.0050,4,100.0000,0.0400,9.7435
5.3467,2,OPTIMIZED,190.2503,13216.0200,4,100.0000,0.0400,9.6478
5.3567,2,OPTIMIZED,190.4380,13228.0350,4,100.0000,0.0400,9.3089
5.3667,2,OPTIMIZED,190.6258,13240.0501,4,100.0000,0.0400,9.8663
5.3767,2,OPTIMIZED,190.8135,13252.0651,4,100.0000,0.0400,10.4468
5.3867,2,OPTIMIZED,191.0013,13264.0801,4,100.0000,0.0400,9.8761
5.3967,2,OPTIMIZED,191.1890,13276.0951,4,100.0000,0.0400,10.1898
5.4068,2,OPTIMIZED,191.3767,13288.1101,4,100.0000,0.0400,10.3831
5.4168,2,OPTIMIZED,191.5645,13300.1252,4,100.0000,0.0400,10.1292
5.4268,2,OPTIMIZED,191.7522,13312.1402,4,100.0000,0.0400,10.4383
5.4368,2,OPTIMIZED,191.9399,13324.1552,4,100.0000,0.0400,10.5552
5.4468,2,OPTIMIZED,192.1277,13336.1702,4,100.0000,0.0400,10.5408
5.4568,2,OPTIMIZED,192.3154,13348.1852,4,100.0000,0.0400,9.6768
5.4668,2,OPTIMIZED,192.5031,13360.2003,4,100.0000,0.0400,9.5522
5.4768,2,OPTIMIZED,192.6909,13372.2153,4,100.0000,0.0400,10.0916
5.4869,2,OPTIMIZED,192.8786,13384.2303,4,100.0000,0.0400,10.0326
5.4969,2,OPTIMIZED,193.0663,13396.2453,4,100.0000,0.0400,9.6696
5.5069,2,OPTIMIZED,193.2541,13408.2603,4,100.0000,0.0400,9.5072
5.5169,2,OPTIMIZED,193.4418,13420.2753,4,100.0000,0.0400,9.9628
5.5269,2,OPTIMIZED,193.6295,13432.2904,4,100.0000,0.0400,10.6333
5.5369,2,OPTIMIZED,193.8173,13444.3054,4,100.0000,0.0400,10.2501
5.5469,2,OPTIMIZED,194.0050,13456.3204,4,100.0000,0.0400,9.7425
5.5569,2,OPTIMIZED,194.1927,13468.3354,4,100.0000,0.0400,10.5681
5.5670,2,OPTIMIZED,194.3805,13480.3504,4,100.0000,0.0400,9.7699
5.5770,2,OPTIMIZED,194.5682,13492.3655,4,100.0000,0.0400,10.3964
5.5870,2,OPTIMIZED,194.7559,13504.3805,4,100.0000,0.0400,10.0429
5.5970,2,OPTIMIZED,194.9437,13516.3955,4,100.0000,0.0400,9.5520
5.6070,2,OPTIMIZED,195.1314,13528.4105,4,100.0000,0.0400,9.8217
5.6170,2,OPTIMIZED,195.3191,13540.4255,4,100.0000,0.0400,9.9559
5.6270,2,OPTIMIZED,195.5069,13552.4406,4,100.0000,0.0400,9.9813
5.6370,2,OPTIMIZED,195.6946,13564.4556,4,100.0000,0.0400,9.5431
5.6471,2,OPTIMIZED,195.8824,13576.4706,4,100.0000,0.0400,9.9365
5.6571,2,OPTIMIZED,196.0701,13588.4856,4,100.0000,0.0400,10.9580
5.6671,2,OPTIMIZED,196.2578,13600.5006,4,100.0000,0.0400,10.8112
5.6771,2,OPTIMIZED,196.4456,13612.5156,4,100.0000,0.0400,9.5211
5.6871,2,OPTIMIZED,196.6333,13624.5307,4,100.0000,0.0400,10.2738
5.6971,2,OPTIMIZED,196.8210,13636.5457,4,100.0000,0.0400,9.9372
5.7071,2,OPTIMIZED,197.0088,13648.5607,4,100.0000,0.0400,10.5638
5.7171,2,OPTIMIZED,197.1965,13660.5757,4,100.0000,0.0400,10.3364
5.7272,2,OPTIMIZED,197.3842,13672.5907,4,100.0000,0.0400,11.9531
5.7372,2,OPTIMIZED,197.5720,13684.6058,4,100.0000,0.0400,10.5916
5.7472,2,OPTIMIZED,197.7597,13696.6208,4,100.0000,0.0400,10.0124
5.7572,2,OPTIMIZED,197.9474,13708.6358,4,100.0000,0.0400,9.6189
5.7672,2,OPTIMIZED,198.1352,13720.6508,4,100.0000,0.0400,10.6619
5.7772,2,OPTIMIZED,198.3229,13732.6658,4,100.0000,0.0400,9.4552
5.7872,2,OPTIMIZED,198.5106,13744.6809,4,100.0000,0.0400,9.7764
5.7972,2,OPTIMIZED,198.6984,13756.6959,4,100.0000,0.0400,10.8569
5.8073,2,OPTIMIZED,198.8861,13768.7109,4,100.0000,0.0400,10.5071
5.8173,2,OPTIMIZED,199.0738,13780.7259,4,100.0000,0.0400,10.3164
5.8273,2,OPTIMIZED,199.2616,13792.7409,4,100.0000,0.0400,10.4973
5.8373,2,OPTIMIZED,199.4493,13804.7559,4,100.0000,0.0400,9.7253
5.8473,2,OPTIMIZED,199.6370,13816.7710,4,100.0000,0.0400,10.5227
5.8573,2,OPTIMIZED,199.8248,13828.7860,4,100.0000,0.0400,8.8184
5.8673,2,OPTIMIZED,200.0125,13840.8010,4,100.0000,0.0400,10.2081
5.8773,2,OPTIMIZED,200.2003,13852.8160,4,100.0000,0.0400,10.3189
5.8874,2,OPTIMIZED,200.3880,13864.8310,4,100.0000,0.0400,9.4271
5.8974,2,OPTIMIZED,200.5757,13876.8461,4,100.0000,0.0400,10.4595
5.9074,2,OPTIMIZED,200.7635,13888.8611,4,100.0000,0.0400,9.7046
5.9174,2,OPTIMIZED,200.9512,13900.8761,4,100.0000,0.0400,9.9492
5.9274,2,OPTIMIZED,201.1389,13912.8911,4,100.0000,0.0400,10.3182
5.9374,2,OPTIMIZED,201.3267,13924.9061,4,100.0000,0.0400,9.9705
5.9474,2,OPTIMIZED,201.5144,13936.9212,4,100.0000,0.0400,10.3958
5.9574,2,OPTIMIZED,201.7021,13948.9362,4,100.0000,0.0400,9.6303
5.9675,2,OPTIMIZED,201.8899,13960.9512,4,100.0000,0.0400,10.2647
5.9775,2,OPTIMIZED,202.0776,13972.9662,4,100.0000,0.0400,9.6776
5.9875,2,OPTIMIZED,202.2653,13984.9812,4,100.0000,0.0400,10.8686
5.9975,2,OPTIMIZED,202.4531,13996.9962,4,100.0000,0.0400,9.9619
6.0075,2,OPTIMIZED,202.6408,14009.0113,4,100.0000,0.0400,9.4726
6.0175,2,OPTIMIZED,202.8285,14021.0263,4,100.0000,0.0400,10.5097
6.0275,2,OPTIMIZED,203.0163,14033.0413,4,100.0000,0.0400,10.3285
6.0375,2,OPTIMIZED,203.2040,14045.0563,4,100.0000,0.0400,10.5357
6.0476,2,OPTIMIZED,203.3917,14057.0713,4,100.0000,0.0400,10.1397
6.0576,2,OPTIMIZED,203.5795,14069.0864,4,100.0000,0.0400,10.3209
6.0676,2,OPTIMIZED,203.7672,14081.1014,4,100.0000,0.0400,9.8587
6.0776,2,OPTIMIZED,203.9549,14093.1164,4,100.0000,0.0400,10.7395
6.0876,2,OPTIMIZED,204.1427,14105.1314,4,100.0000,0.0400,9.9471
6.0976,2,OPTIMIZED,204.3304,14117.1464,4,100.0000,0.0400,9.8686
6.1076,2,OPTIMIZED,204.5181,14129.1615,4,100.0000,0.0400,10.5873
6.1176,2,OPTIMIZED,204.7059,14141.1765,4,100.0000,0.0400,10.8478
6.1277,2,OPTIMIZED,204.8936,14153.1915,4,100.0000,0.0400,10.5651
6.1377,2,OPTIMIZED,205.0814,14165.2065,4,100.0000,0.0400,9.5986
6.1477,2,OPTIMIZED,205.2691,14177.2215,4,100.0000,0.0400,10.4440
6.1577,2,OPTIMIZED,205.4568,14189.2365,4,100.0000,0.0400,9.3721
6.1677,2,OPTIMIZED,205.6446,14201.2516,4,100.0000,0.0400,9.5038
6.1777,2,OPTIMIZED,205.8323,14213.2666,4,100.0000,0.0400,10.5043
6.1877,2,OPTIMIZED,206.0200,14225.2816,4,100.0000,0.0400,9.8390
6.1977,2,OPTIMIZED,206.2078,14237.2966,4,100.0000,0.0400,10.2768
6.2078,2,OPTIMIZED,206.3955,14249.3116,4,100.0000,0.0400,9.6378
6.2178,2,OPTIMIZED,206.5832,14261.3267,4,100.0000,0.0400,10.6724
6.2278,2,OPTIMIZED,206.7710,14273.3417,4,100.0000,0.0400,10.1486
6.2378,2,OPTIMIZED,206.9587,14285.3567,4,100.0000,0.0400,10.2689
6.2478,2,OPTIMIZED,207.1464,14297.3717,4,100.0000,0.0400,8.7031
6.2578,2,OPTIMIZED,207.3342,14309.3867,4,100.0000,0.0400,9.5651
6.2678,2,OPTIMIZED,207.5219,14321.4018,4,100.0000,0.0400,9.5717
6.2778,2,OPTIMIZED,207.7096,14333.4168,4,100.0000,0.0400,10.1195
6.2879,2,OPTIMIZED,207.8974,14345.4318,4,100.0000,0.0400,10.4696
6.2979,2,OPTIMIZED,208.0851,14357.4468,4,100.0000,0.0400,9.3173
6.3079,2,OPTIMIZED,208.2728,14369.4618,4,100.0000,0.0400,10.4544
6.3179,2,OPTIMIZED,208.4606,14381.4768,4,100.0000,0.0400,9.7905
6.3279,2,OPTIMIZED,208.6483,14393.4919,4,100.0000,0.0400,9.1521
6.3379,2,OPTIMIZED,208.8360,14405.5069,4,100.0000,0.0400,9.5347
6.3479,2,OPTIMIZED,209.0238,14417.5219,4,100.0000,0.0400,10.6956
6.3579,2,OPTIMIZED,209.2115,14429.5369,4,100.0000,0.0400,9.9336
6.3680,2,OPTIMIZED,209.3992,14441.5519,4,100.0000,0.0400,10.2550
6.3780,2,OPTIMIZED,209.5870,14453.5670,4,100.0000,0.0400,10.8136
6.3880,2,OPTIMIZED,209.7747,14465.5820,4,100.0000,0.0400,10.5187
6.3980,2,OPTIMIZED,209.9625,14477.5970,4,100.0000,0.0400,9.4601
6.4080,2,OPTIMIZED,210.1502,14489.6120,4,100.0000,0.0400,9.8510
6.4180,2,OPTIMIZED,210.3379,14501.6270,4,100.0000,0.0400,9.2116
6.4280,2,OPTIMIZED,210.5257,14513.6421,4,100.0000,0.0400,11.0191
6.4380,2,OPTIMIZED,210.7134,14525.6571,4,100.0000,0.0400,9.3822
6.4481,2,OPTIMIZED,210.9011,14537.6721,4,100.0000,0.0400,9.7733
6.4581,2,OPTIMIZED,211.0889,14549.6871,4,100.0000,0.0400,9.8487
6.4681,2,OPTIMIZED,211.2766,14561.7021,4,100.0000,0.0400,9.1312
6.4781,2,OPTIMIZED,211.4643,14573.7171,4,100.0000,0.0400,9.2640
6.4881,2,OPTIMIZED,211.6521,14585.7322,4,100.0000,0.0400,9.8576
6.4981,2,OPTIMIZED,211.8398,14597.7472,4,100.0000,0.0400,9.8798
6.5081,2,OPTIMIZED,212.0275,14609.7622,4,100.0000,0.0400,9.8653
6.5181,2,OPTIMIZED,212.2153,14621.7772,4,100.0000,0.0400,9.9957
6.5282,2,OPTIMIZED,212.4030,14633.7922,4,100.0000,0.0400,10.7697
6.5382,2,OPTIMIZED,212.5907,14645.8073,4,100.0000,0.0400,9.7578
6.5482,2,OPTIMIZED,212.7785,14657.8223,4,100.0000,0.0400,10.3454
6.5582,2,OPTIMIZED,212.9662,14669.8373,4,100.0000,0.0400,10.0626
6.5682,2,OPTIMIZED,213.1539,14681.8523,4,100.0000,0.0400,10.1281
6.5782,2,OPTIMIZED,213.3417,14693.8673,4,100.0000,0.0400,10.5657
6.5882,2,OPTIMIZED,213.5294,14705.8824,4,100.0000,0.0400,10.4551
6.5982,2,OPTIMIZED,213.7171,14717.8974,4,100.0000,0.0400,10.4016
6.6083,2,OPTIMIZED,213.9049,14729.9124,4,100.0000,0.0400,10.6962
6.6183,2,OPTIMIZED,214.0926,14741.9274,4,100.0000,0.0400,10.6246
6.6283,2,OPTIMIZED,214.2804,14753.9424,4,100.0000,0.0400,9.5054
6.6383,2,OPTIMIZED,214.4681,14765.9574,4,100.0000,0.0400,9.4455
6.6483,2,OPTIMIZED,214.6558,14777.9725,4,100.0000,0.0400,10.9783
6.6583,2,OPTIMIZED,214.8436,14789.9875,4,100.0000,0.0400,9.9796
6.6683,2,OPTIMIZED,215.0313,14802.0025,4,100.0000,0.0400,9.1952
6.6783,2,OPTIMIZED,215.2190,14814.0175,4,100.0000,0.0400,10.4282
6.6884,2,OPTIMIZED,215.4068,14826.0325,4,100.0000,0.0400,9.7939
6.6984,2,OPTIMIZED,215.5945,14838.0476,4,100.0000,0.0400,10.2088
6.7084,2,OPTIMIZED,215.7822,14850.0626,4,100.0000,0.0400,10.3911
6.7184,2,OPTIMIZED,215.9700,14862.0776,4,100.0000,0.0400,10.1058
6.7284,2,OPTIMIZED,216.1577,14874.0926,4,100.0000,0.0400,11.1155
6.7384,2,OPTIMIZED,216.3454,14886.1076,4,100.0000,0.0400,9.8360
6.7484,2,OPTIMIZED,216.5332,14898.1227,4,100.0000,0.0400,8.6687
6.7584,2,OPTIMIZED,216.7209,14910.1377,4,100.0000,0.0400,9.9324
6.7685,2,OPTIMIZED,216.9086,14922.1527,4,100.0000,0.0400,9.7737
6.7785,2,OPTIMIZED,217.0964,14934.1677,4,100.0000,0.0400,10.4351
6.7885,2,OPTIMIZED,217.2841,14946.1827,4,100.0000,0.0400,10.0250
6.7985,2,OPTIMIZED,217.4718,14958.1977,4,100.0000,0.0400,9.6133
6.8085,2,OPTIMIZED,217.6596,14970.2128,4,100.0000,0.0400,9.4155
6.8185,2,OPTIMIZED,217.8473,14982.2278,4,100.0000,0.0400,10.5387
6.8285,2,OPTIMIZED,218.0350,14994.2428,4,100.0000,0.0400,9.9660
6.8385,2,OPTIMIZED,218.2228,15006.2578,4,100.0000,0.0400,9.9649
6.8486,2,OPTIMIZED,218.4105,15018.2728,4,100.0000,0.0400,10.2176
6.8586,2,OPTIMIZED,218.5982,15030.2879,4,100.0000,0.0400,10.7754
6.8686,2,OPTIMIZED,218.7860,15042.3029,4,100.0000,0.0400,10.0520
6.8786,2,OPTIMIZED,218.9737,15054.3179,4,100.0000,0.0400,9.8973
6.8886,2,OPTIMIZED,219.1615,15066.3329,4,100.0000,0.0400,10.0283
6.8986,2,OPTIMIZED,219.3492,15078.3479,4,100.0000,0.0400,9.8846
6.9086,2,OPTIMIZED,219.5369,15090.3630,4,100.0000,0.0400,10.9465
6.9186,2,OPTIMIZED,219.7247,15102.3780,4,100.0000,0.0400,10.5002
6.9287,2,OPTIMIZED,219.9124,15114.3930,4,100.0000,0.0400,9.7386
6.9387,2,OPTIMIZED,220.1001,15126.4080,4,100.0000,0.0400,9.4354
6.9487,2,OPTIMIZED,220.2879,15138.4230,4,100.0000,0.0400,9.0504
6.9587,2,OPTIMIZED,220.4756,15150.4380,4,100.0000,0.0400,9.6106
6.9687,2,OPTIMIZED,220.6633,15162.4531,4,100.0000,0.0400,10.0770
6.9787,2,OPTIMIZED,220.8511,15174.4681,4,100.0000,0.0400,9.5963
6.9887,2,OPTIMIZED,221.0388,15186.4831,4,100.0000,0.0400,10.2941
6.9987,2,OPTIMIZED,221.2265,15198.4981,4,100.0000,0.0400,9.4713
7.0088,2,OPTIMIZED,221.4143,15210.5131,4,100.0000,0.0400,9.8301
7.0188,2,OPTIMIZED,221.6020,15222.5282,4,100.0000,0.0400,10.7283
7.0288,2,OPTIMIZED,221.7897,15234.5432,4,100.0000,0.0400,10.7162
7.0388,2,OPTIMIZED,221.9775,15246.5582,4,100.0000,0.0400,10.6254
7.0488,2,OPTIMIZED,222.1652,15258.5732,4,100.0000,0.0400,9.6830
7.0588,2,OPTIMIZED,222.3529,15270.5882,4,100.0000,0.0400,9.4845
7.0688,2,OPTIMIZED,222.5407,15282.6033,4,100.0000,0.0400,10.8327
7.0788,2,OPTIMIZED,222.7284,15294.6183,4,100.0000,0.0400,10.0782
7.0889,2,OPTIMIZED,222.9161,15306.6333,4,100.0000,0.0400,9.5725
7.0989,2,OPTIMIZED,223.1039,15318.6483,4,100.0000,0.0400,9.1490
7.1089,2,OPTIMIZED,223.2916,15330.6633,4,100.0000,0.0400,10.7832
7.1189,2,OPTIMIZED,223.4793,15342.6783,4,100.0000,0.0400,9.7062
7.1289,2,OPTIMIZED,223.6671,15354.6934,4,100.0000,0.0400,9.3650
7.1389,2,OPTIMIZED,223.8548,15366.7084,4,100.0000,0.0400,9.5068
7.1489,2,OPTIMIZED,224.0426,15378.7234,4,100.0000,0.0400,10.0883
7.1589,2,OPTIMIZED,224.2303,15390.7384,4,100.0000,0.0400,9.9511
7.1690,2,OPTIMIZED,224.4180,15402.7534,4,100.0000,0.0400,11.1159
7.1790,2,OPTIMIZED,224.6058,15414.7685,4,100.0000,0.0400,9.7530
7.1890,2,OPTIMIZED,224.7935,15426.7835,4,100.0000,0.0400,9.8655
7.1990,2,OPTIMIZED,224.9812,15438.7985,4,100.0000,0.0400,9.8465
7.2090,2,OPTIMIZED,225.1690,15450.8135,4,100.0000,0.0400,9.8723
7.2190,2,OPTIMIZED,225.3567,15462.8285,4,100.0000,0.0400,10.4745
7.2290,2,OPTIMIZED,225.5444,15474.8436,4,100.0000,0.0400,9.8679
7.2390,2,OPTIMIZED,225.7322,15486.8586,4,100.0000,0.0400,10.5972
7.2491,2,OPTIMIZED,225.9199,15498.8736,4,100.0000,0.0400,9.1496
7.2591,2,OPTIMIZED,226.1076,15510.8886,4,100.0000,0.0400,9.5513
7.2691,2,OPTIMIZED,226.2954,15522.9036,4,100.0000,0.0400,10.3824
7.2791,2,OPTIMIZED,226.4831,15534.9186,4,100.0000,0.0400,10.8510
7.2891,2,OPTIMIZED,226.6708,15546.9337,4,100.0000,0.0400,8.9413
7.2991,2,OPTIMIZED,226.8586,15558.9487,4,100.0000,0.0400,9.4093
7.3091,2,OPTIMIZED,227.0463,15570.9637,4,100.0000,0.0400,8.9443
7.3191,2,OPTIMIZED,227.2340,15582.9787,4,100.0000,0.0400,9.6367
7.3292,2,OPTIMIZED,227.4218,15594.9937,4,100.0000,0.0400,8.9785
7.3392,2,OPTIMIZED,227.6095,15607.0088,4,100.0000,0.0400,10.6085
7.3492,2,OPTIMIZED,227.7972,15619.0238,4,100.0000,0.0400,10.3362
7.3592,2,OPTIMIZED,227.9850,15631.0388,4,100.0000,0.0400,10.4957
7.3692,2,OPTIMIZED,228.1727,15643.0538,4,100.0000,0.0400,10.2137
7.3792,2,OPTIMIZED,228.3605,15655.0688,4,100.0000,0.0400,10.0732
7.3892,2,OPTIMIZED,228.5482,15667.0839,4,100.0000,0.0400,9.2857
7.3992,2,OPTIMIZED,228.7359,15679.0989,4,100.0000,0.0400,9.9280
7.4093,2,OPTIMIZED,228.9237,15691.1139,4,100.0000,0.0400,9.5373
7.4193,2,OPTIMIZED,229.1114,15703.1289,4,100.0000,0.0400,10.1254
7.4293,2,OPTIMIZED,229.2991,15715.1439,4,100.0000,0.0400,11.0262
7.4393,2,OPTIMIZED,229.4869,15727.1589,4,100.0000,0.0400,9.7686
7.4493,2,OPTIMIZED,229.6746,15739.1740,4,100.0000,0.0400,9.8474
7.4593,2,OPTIMIZED,229.8623,15751.1890,4,100.0000,0.0400,9.4330
7.4693,2,OPTIMIZED,230.0501,15763.2040,4,100.0000,0.0400,10.5782
7.4793,2,OPTIMIZED,230.2378,15775.2190,4,100.0000,0.0400,10.3097
7.4894,2,OPTIMIZED,230.4255,15787.2340,4,100.0000,0.0400,9.9777
7.4994,2,OPTIMIZED,230.6133,15799.2491,4,100.0000,0.0400,10.2910
7.5094,2,OPTIMIZED,230.8010,15811.2641,4,100.0000,0.0400,9.7722
7.5194,2,OPTIMIZED,230.9887,15823.2791,4,100.0000,0.0400,8.9662
7.5294,2,OPTIMIZED,231.1765,15835.2941,4,100.0000,0.0400,9.7560
7.5394,2,OPTIMIZED,231.3642,15847.3091,4,100.0000,0.0400,9.8762
7.5494,2,OPTIMIZED,231.5519,15859.3242,4,100.0000,0.0400,9.6253
7.5594,2,OPTIMIZED,231.7397,15871.3392,4,100.0000,0.0400,9.4352
7.5695,2,OPTIMIZED,231.9274,15883.3542,4,100.0000,0.0400,9.7286
7.5795,2,OPTIMIZED,232.1151,15895.3692,4,100.0000,0.0400,9.9609
7.5895,2,OPTIMIZED,232.3029,15907.3842,4,100.0000,0.0400,11.0230
7.5995,2,OPTIMIZED,232.4906,15919.3992,4,100.0000,0.0400,9.8231
7.6095,2,OPTIMIZED,232.6783,15931.4143,4,100.0000,0.0400,9.9666
7.6195,2,OPTIMIZED,232.8661,15943.4293,4,100.0000,0.0400,11.0071
7.6295,2,OPTIMIZED,233.0538,15955.4443,4,100.0000,0.0400,10.1968
7.6395,2,OPTIMIZED,233.2416,15967.4593,4,100.0000,0.0400,9.8054
7.6496,2,OPTIMIZED,233.4293,15979.4743,4,100.0000,0.0400,10.0998
7.6596,2,OPTIMIZED,233.6170,15991.4894,4,100.0000,0.0400,9.9892
7.6696,2,OPTIMIZED,233.8048,16003.5044,4,100.0000,0.0400,10.1152
7.6796,2,OPTIMIZED,233.9925,16015.5194,4,100.0000,0.0400,10.2066
7.6896,2,OPTIMIZED,234.1802,16027.5344,4,100.0000,0.0400,9.4819
7.6996,2,OPTIMIZED,234.3680,16039.5494,4,100.0000,0.0400,9.4847
7.7096,2,OPTIMIZED,234.5557,16051.5645,4,100.0000,0.0400,10.1974
7.7196,2,OPTIMIZED,234.7434,16063.5795,4,100.0000,0.0400,10.2442
7.7297,2,OPTIMIZED,234.9312,16075.5945,4,100.0000,0.0400,9.8771
7.7397,2,OPTIMIZED,235.1189,16087.6095,4,100.0000,0.0400,9.3392
7.7497,2,OPTIMIZED,235.3066,16099.6245,4,100.0000,0.0400,10.1786
7.7597,2,OPTIMIZED,235.4944,16111.6395,4,100.0000,0.0400,10.8098
7.7697,2,OPTIMIZED,235.6821,16123.6546,4,100.0000,0.0400,9.6080
7.7797,2,OPTIMIZED,235.8698,16135.6696,4,100.0000,0.0400,10.6792
7.7897,2,OPTIMIZED,236.0576,16147.6846,4,100.0000,0.0400,9.6454
7.7997,2,OPTIMIZED,236.2453,16159.6996,4,100.0000,0.0400,9.7368
7.8098,2,OPTIMIZED,236.4330,16171.7146,4,100.0000,0.0400,10.4599
7.8198,2,OPTIMIZED,236.6208,16183.7297,4,100.0000,0.0400,10.8642
7.8298,2,OPTIMIZED,236.8085,16195.7447,4,100.0000,0.0400,9.6252
7.8398,2,OPTIMIZED,236.9962,16207.7597,4,100.0000,0.0400,10.4803
7.8498,2,OPTIMIZED,237.1840,16219.7747,4,100.0000,0.0400,9.2900
7.8598,2,OPTIMIZED,237.3717,16231.7897,4,100.0000,0.0400,10.7139
7.8698,2,OPTIMIZED,237.5594,16243.8048,4,100.0000,0.0400,10.7660
7.8798,2,OPTIMIZED,237.7472,16255.8198,4,100.0000,0.0400,9.2194
7.8899,2,OPTIMIZED,237.9349,16267.8348,4,100.0000,0.0400,9.5571
7.8999,2,OPTIMIZED,238.1227,16279.8498,4,100.0000,0.0400,9.8311
7.9099,2,OPTIMIZED,238.3104,16291.8648,4,100.0000,0.0400,10.6154
7.9199,2,OPTIMIZED,238.4981,16303.8798,4,100.0000,0.0400,10.1579
7.9299,2,OPTIMIZED,238.6859,16315.8949,4,100.0000,0.0400,9.1597
7.9399,2,OPTIMIZED,238.8736,16327.9099,4,100.0000,0.0400,10.9625
7.9499,2,OPTIMIZED,239.0613,16339.9249,4,100.0000,0.0400,9.9466
7.9599,2,OPTIMIZED,239.2491,16351.9399,4,100.0000,0.0400,10.6697
7.9700,2,OPTIMIZED,239.4368,16363.9549,4,100.0000,0.0400,9.8053
7.9800,2,OPTIMIZED,239.6245,16375.9700,4,100.0000,0.0400,10.2185
7.9900,2,OPTIMIZED,239.8123,16387.9850,4,100.0000,0.0400,10.4056
8.0000,2,OPTIMIZED,240.0000,16400.0000,4,100.0000,0.0400,10.1713
